unique_id,birth_year,workclass,fnlwgt,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
e901e7c5-ef9f-495d-b7bc-37ef99e61fe0,1968, Private,365050, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,20, United-States,98553
09dbbf5b-f568-412d-bfca-075f3e09e2f9,1994, Private,158688, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,121727
071cf6fe-c731-4814-95d0-0ae679567815,1980, Private,194049, Divorced, Other-service, Unmarried, Black,,0,0,35, United-States,65291
9253d779-6574-4ea6-b6df-e8f3b8b6a056,1990, Private,353213, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, United-States,90738
7d305a45-7b1d-4471-8725-ba1b11981bcb,1974,,157043, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States,137481
f67082c4-8613-4795-a03d-90c306d76fa1,1995, Private,356133, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States,88313
62305274-3708-447f-94a2-c93e1c2e2f12,1997, Local-gov,282664, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,45, ?,107056
05858ceb-49c4-42b4-b1a7-fffd7602e9cb,1972, Local-gov,155141, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,124682
0f9d87db-fb32-41a5-8a62-e0b066ad9a28,1964, ?,124487, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,91104
43b277cd-400b-4565-a8e8-fa68574e312b,2000, Private,182812, Never-married, Adm-clerical, Own-child, White, Female,3325,0,52, Dominican-Republic,127195
9d3df6de-b8b6-4426-82eb-91fc07e480c8,2000, Private,146706, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,85369
29642f69-d9ab-424b-a110-11373b10e80b,1975, Private,31264, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,65475
4910ac5c-6248-47f0-8486-beb94da57c00,1987, Private,379522, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,62143
0afd898a-5712-49cc-a684-af69c40112b7,1983, Local-gov,488706, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,135893
6af6261e-2709-462c-a579-46339e834671,1975, Private,165953, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States,95171
8827fd72-351f-479c-843d-3f331767ad66,1999, Private,122175, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,75787
b0ae8c49-eeb2-481c-b8b9-bc20619ddfbc,1977, Self-emp-not-inc,192755, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,20, United-States,67790
13b44295-fec7-4b10-ab06-99e112e6c08f,1997, Private,175821, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,34, United-States,56441
53cbb0a3-1163-4335-acb4-b272f5993d36,1995, Private,137618, Never-married, Other-service, Not-in-family, White, Female,0,0,41, United-States,101027
56fc58fc-58de-473c-b7bb-802f196ad696,1992, ?,30499, Divorced, ?, Unmarried, White, Female,0,0,32, United-States,79965
22fa4376-5f91-4313-b822-c23241d63c5b,1978, Private,504725, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Mexico,143774
240a7d4c-1e0b-4b8c-b0b3-132e4b54bf45,2000, Private,83141, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,93958
37fd10b9-bf2d-4bd1-98e1-02b9ca94b3f5,1986, Private,223433, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,139040
f028fe48-b25f-4d34-b973-a0191517bbf9,1995, Federal-gov,208534, Married-civ-spouse, Prof-specialty, Husband, White,,0,0,80, United-States,134534
87e3e816-ff0a-44a7-9e13-f898d388438f,1979, Private,36006, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,86919
bbbafe10-3715-4547-a156-6bcd8de6ea34,1944, Private,202483, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States,124100
ef63530f-8603-4737-b029-ba35b7d22d42,1979, Private,255014, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,60773
876fd0dc-435c-4970-866a-490d3937a9c3,1993, Private,231043, Married-civ-spouse, Transport-moving, Husband, White,,0,0,50, United-States,128374
e2ecf0f7-3d87-4f24-b5b7-7dc41e021d24,1988, Private,192664, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,148624
967e360e-6298-45d6-af8f-5d2770377d66,2000, ?,377725, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States,64239
4338845f-9a3b-4b67-824d-2a55a1e93878,1997, State-gov,206889, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,72568
2922674a-c238-4270-9f80-6b21f28538f0,1984, Private,224658, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States,96317
c69d414f-3105-4932-b136-dcb53d857796,1978, Self-emp-not-inc,246212, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,123298
969f7b32-f55d-48e0-9fa3-ffaca4a979c5,1994, Local-gov,102130, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,134839
4ad27bdc-01e8-481d-9a1a-88176fb29cfc,1988, State-gov,210830, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States,76448
ee0d98cc-d138-482e-a1c9-9d0f65064ec4,2005, Private,63814, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,18, United-States,130322
9c6df343-2e99-483a-972d-180ddec065e4,2002, ?,57827, Never-married, ?, Own-child, White,,0,0,40, United-States,123341
f78bdcdc-eebb-44d7-ad21-80acd9c23d69,1977, Private,266275, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,109474
918aed54-2f23-4360-b542-62026c776fc1,1980, Private,187821, Married-civ-spouse, Transport-moving, Husband, White,,0,0,55, United-States,60817
bb2ce6a8-d3cb-4164-b615-1e248545054b,2000,,114292, Never-married, ?, Own-child, White, Male,0,0,40, United-States,86049
fe79b941-ac2b-46e0-b465-4da1cf4d661d,1996, Private,69107, Married-civ-spouse, Handlers-cleaners, Husband, Black,,0,0,40, United-States,128711
b10ed750-d7a9-4555-86b6-335f672ec041,2000, Self-emp-not-inc,35448, Separated, Other-service, Unmarried, White, Female,0,0,50, United-States,65832
23d9bd81-06d0-42e4-87f2-e1a23039794a,1990, Private,422836, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Mexico,147216
b7f3a788-75e1-48e9-a46c-f66785dee660,1955,,58213, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,45, United-States,115967
fd8158c9-384d-438d-b371-aaaa41c407e8,1976, Private,175070, Divorced, Exec-managerial, Not-in-family, White,,0,2258,40, United-States,97872
f16266e2-ba9b-48ce-9b0f-3b5efa22e3fa,1944, Private,249983, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,93342
c69888e3-3908-489c-b3f8-77d918ee489c,1978, Private,243743, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,147991
b43b80c3-9754-4217-8d68-59840a9c9006,1996, Private,175710, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, ?,138009
49bfc283-a28c-49a8-b18e-9d4261d37d24,1985, Private,269455, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,132115
0cab3ec6-dae6-4ded-8f1c-7b86c8c60740,1991, Private,180551, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,133586
fb696031-6bed-41ea-a85d-14c64316ecbf,1967, Self-emp-inc,257200, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,138497
d3d9e0f6-98c9-42e4-8e73-1731cc8167bc,1990, Private,177596, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Puerto-Rico,149244
de6fd354-e60c-4280-9fd1-6ed9d552c43c,2004, Self-emp-inc,95997, Never-married, Farming-fishing, Own-child, White, Male,0,0,70, United-States,138079
52beb295-6b47-496f-9890-829155a5292b,1989, Private,195516, Married-civ-spouse, Tech-support, Husband, White,,0,0,40, Mexico,56357
2e269f11-c505-4c57-8a26-fbf0491912cd,1981, Private,143582, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,2129,72, ?,55512
290f1d9c-f423-4519-b433-dd5c9ed32efb,1973, State-gov,172281, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,86701
60a19a84-c027-47b8-91a6-dc9275d4d967,1990, Private,269243, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,146935
9323707c-6ecc-4c1a-8107-9fb2d04ac109,1980, Private,177905, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,58, United-States,72137
d3ae4fb2-05e3-4867-baa7-e3d582e10070,1999, Private,66935, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States,99715
1377f21b-4043-47c0-9afb-5f658afe3ed3,1997, Private,248402, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States,54908
d84aecbd-af98-4fda-ac97-d20998ab35cc,1961, Private,181828, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, ?,107800
6b10f6de-1913-4d21-b813-98d70c4a79db,1990,,394447, Never-married, Prof-specialty, Not-in-family, White, Male,2463,0,50, France,109658
00470987-2a2c-4796-80d6-6dd03a53e548,1987, Private,95336, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States,127898
415ea989-9da9-43b3-9da5-883b9dd09180,1987, Federal-gov,40955, Never-married, Other-service, Own-child, White, Male,0,0,40, Japan,138488
3ec88129-92c2-4007-84d8-05f3d086da18,1990, Private,172579, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,148836
55e54ed0-ed06-4458-b63c-a2db4ea00533,1977, Private,46044, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,126107
3ec5b84f-2119-4526-9317-baa8a62a03c1,1968, Private,129836, Married-civ-spouse, Other-service, Wife, White, Female,0,0,10, United-States,54104
0358b678-c52a-457c-920d-beecdc112d1d,2002, Private,170800, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States,67717
fd8d7c9e-f546-461e-be2e-d44128ffb2f0,1997, Private,292472, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia,75810
29358b63-1e83-44ae-8c10-af9b40ec86aa,1996, Private,293926, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,30, United-States,130330
e5526c82-1473-4117-a749-fcc6bfe5cbc3,1965, Private,155976, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,82083
748bed34-4993-4a71-a0f3-090e9f159b8a,1984, Private,124520, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States,85422
4abe63f6-d6a6-456c-9374-eb1aa1176b60,1976, Self-emp-not-inc,379883, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico,108490
083131ba-766f-4139-ae17-7d6df13cda44,1981, Self-emp-not-inc,260696, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States,90403
46bf7079-aef4-408b-a9de-3141c89f0667,1983, Private,126850, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,124581
23a8b0b1-fe3a-4e57-9eb9-edb2a2ecb22f,1967, Private,161964, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,102037
fa114b79-f58a-458a-b1ff-b154ff79bedb,1968, Self-emp-not-inc,73746, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,61282
35d7fe35-761c-4c97-9ac5-1b3ed5ecb4b1,1989, Private,265535, Married-civ-spouse, Craft-repair, Husband, Black,,0,0,50, Jamaica,67416
9e2cabb2-b39b-48cf-ac90-01d77539b0be,1987, State-gov,482927, Divorced, Other-service, Not-in-family, White, Male,0,0,65, United-States,77867
cd2069fd-4dff-468e-966a-d74562c27439,1984, Federal-gov,36885, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States,81289
36da5952-400e-418f-a512-c5af27a274bf,1977, Federal-gov,142581, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,133039
55e9b779-95b7-4331-81eb-e847b0cf3e5f,1987, Private,186009, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1672,60, United-States,104762
bf96ce22-9633-44a3-a201-c5387b75efd6,1993, Private,279680, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States,69255
a9718a5c-c846-4b94-8286-36a1046a8781,1991, Private,192286, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,52, United-States,99633
e39854d4-e80b-4075-a75a-6cec0f900234,1955, ?,106566, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States,124489
3cb00993-bcce-4d82-87b9-60090bc71bc8,1965, Private,100313, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States,142288
0b127ef9-6728-425c-9bfb-fc102f0822ce,1979, Private,248993, Married-spouse-absent, Farming-fishing, Other-relative, Black,,0,0,40, United-States,99831
5758249b-d18d-463c-a382-5c5001862cfa,1984, Private,103395, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,127293
38298c20-9e04-4469-97be-29fdb2fdb682,1984, Local-gov,290660, Divorced, Exec-managerial, Not-in-family, White, Male,8614,0,50, United-States,133047
95e0c475-40d8-4e6f-8ab3-899a9a54e3a7,2002, State-gov,22966, Married-spouse-absent, Tech-support, Unmarried, White, Male,0,0,20, United-States,146272
6481552d-3e2f-4f71-abd8-7fa36f462289,1999, Private,178478, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,106576
7f625b1c-1bd3-4160-9320-f3a405586987,1992, Private,30497, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,149251
88d74756-83fc-45f2-8db7-d93a5800955b,2001, Private,234302, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,138788
18301dc1-5e4d-4621-aec5-06a4af654c9f,1996, Private,110164, Divorced, Other-service, Other-relative, Black, Male,0,0,24, United-States,69766
f9a96a78-e3ca-4916-b9b2-1c99556e0bd3,2007, Private,224073, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,81958
c29618e2-7ab9-485f-a32b-28976b1b1df2,1963, ?,60641, Never-married, ?, Not-in-family, White, Female,0,0,45, United-States,74994
b3f4e9e3-dcfa-4a02-bcd4-52d2326e696c,1948, ?,164835, Widowed, ?, Not-in-family, White, Female,0,0,25, United-States,145157
8495b932-39a4-4c89-9364-6fa081c4a930,1998, Private,227489, Never-married, Tech-support, Other-relative, Black, Male,0,0,40, ?,50663
1fca7c5f-3929-4548-b2fb-e3a87687958f,1982, Self-emp-not-inc,120539, Married-civ-spouse, Sales, Husband, White,,0,0,50, United-States,128486
fd367bc3-b447-4dd8-b364-598d1c5acfc8,1980, Private,336906, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,148230
3b01e7e1-9a47-4d41-8841-0c26a5a3233b,2000, Private,234640, Married-spouse-absent, Sales, Own-child, White, Female,0,0,36, United-States,112878
620cc543-02ae-4706-9e8f-712dbd147393,1986, Private,296125, Separated, Priv-house-serv, Unmarried, Black, Female,0,0,30, United-States,67511
8dca0906-4cda-43cc-ab78-69dbacdb2e1c,1944,,184335, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States,90611
350619ac-233e-4337-af4a-99fe3d370c74,1998, Federal-gov,352768, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States,121687
b4951a00-e657-4b30-be8f-bb7260ef71ed,1993, Private,164707, Never-married, Sales, Other-relative, White,,0,0,40, ?,140678
344c6afb-0184-4d79-8d1a-8644ebfb033e,1977, State-gov,55272, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,119146
688f517d-f3f4-4296-b148-0c5b6fe6461f,2000, Private,103064, Never-married, Tech-support, Not-in-family, White, Female,3674,0,40, United-States,112544
16f10810-7420-4418-a794-c5816a4c42b0,1989, Private,162256, Divorced, Adm-clerical, Not-in-family, White, Female,6849,0,40, United-States,139395
7aacd528-7932-445b-8fd3-3011d5947586,1965, Private,162136, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,56, United-States,88650
0053d0a3-262e-407a-82da-f09e5c165242,1990, Self-emp-not-inc,306982, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander,,0,0,60, South,90435
2c78c472-06a6-4f4e-9e88-fa4a58c7a1f1,1965, Private,271571, Married-civ-spouse, Craft-repair, Husband, White,,15024,0,50, United-States,142877
866a8014-feb6-4b16-b3f7-bf347d47e0a0,2002, ?,246386, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,123339
5c3ece84-ca87-42f0-bb2f-6276a09d1763,1996, ?,201844, Separated, ?, Unmarried, White,,0,0,40, Mexico,55727
d4d62d35-6b06-4084-b236-81b5c362a9e0,1964, Private,76127, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,119622
ae8e2cbe-87d4-44a2-bc02-5e23a7460901,1989, State-gov,193241, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1651,40, United-States,127899
7784138a-8154-4fa1-b6f6-0c7a0d731cf2,1985, Federal-gov,30673, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,108791
d1222290-c338-4cd4-9061-74fdf9fd014a,1997, Private,72208, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States,133009
c34831fb-772d-4dc1-93b4-52a5c84ecbbc,1990, Private,342709, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,143838
586c9fa7-f4ae-415b-a508-80fc1c4f1e7e,1986, Private,229009, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States,78141
a8652f04-2452-4c28-be97-21c03b3b5946,1988, Private,190759, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,79914
b5f34705-3c53-4c15-b5a0-0f6be45caf27,1994, Private,230224, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States,105176
469c5124-71c4-431f-9279-e0e61c6111c3,1997, Private,267325, Married-civ-spouse, Sales, Wife, White, Female,3464,0,40, United-States,139423
1d8cffd3-ed42-488c-b754-6874e1b896d4,1969, Private,157932, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,111467
2e6446cd-bf8e-46d6-aaa9-eba7a1cae6d2,1988, Private,154669, Never-married, Exec-managerial, Own-child, White, Male,0,0,55, United-States,135416
d82552d6-4471-4180-97dd-529dd0df3ca1,2005, Private,277695, Never-married, Farming-fishing, Other-relative, White, Male,0,0,16, Mexico,117135
0fafa8f1-6d9e-4e1f-b841-fd21f80ec76f,2001, Local-gov,254127, Never-married, Prof-specialty, Other-relative, White, Female,0,0,50, United-States,90858
286c4dcc-796d-49ab-a995-3f60e5bf949a,1994, Private,232475, Separated, Craft-repair, Not-in-family, White,,0,0,40, United-States,90399
250a866f-96c0-4114-9355-152ead2d2e4e,1980, Self-emp-inc,95150, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,107655
231b4a94-763e-4130-9309-b94b5e602eb4,1997, Self-emp-not-inc,107846, Never-married, Protective-serv, Not-in-family, White, Male,0,0,30, United-States,116534
0ca2d95c-b5a5-455f-b6a3-dd56c1c51647,1986, Private,22042, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,39, United-States,117819
3f00b025-033b-4168-b141-8d4a7fcb9c01,1966, Self-emp-inc,78104, Married-civ-spouse, Exec-managerial, Husband, White,,7298,0,60, United-States,91721
0ed9ace1-cca3-49f2-8e18-f4308733817a,1989, Private,190895, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,127663
1f64e8cd-f3a4-4eb9-b2a6-06a6708b6b76,2006, Private,131180, Never-married, Prof-specialty, Own-child, White, Female,0,0,16, United-States,75178
22dd11e7-b618-4dad-a7d5-bedd5afaf9ef,2002, Private,199555, Never-married, Farming-fishing, Own-child, White, Male,0,0,25, United-States,103345
f6a7cef1-6b4e-489b-95f5-2aca8c118a79,1960,,21174, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,88984
5664c40f-ee8d-4066-842a-bda338ce5df9,1973, Private,174754, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, United-States,103576
30b1783e-4844-4879-b5d1-34251e400cab,1992, Private,256609, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,103151
234a13c0-cf28-4984-a1b7-3318c15c84f0,1960, Self-emp-not-inc,106538, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,142390
85c3bdce-1022-4677-8aa1-b2d7178c48ed,2007, Private,117477, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,93131
f303d6bc-62e1-48b7-8c72-36bc76174dd7,1992, Self-emp-inc,244665, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,45, United-States,97708
7b2ee870-d0f4-40fe-a192-3c594e403531,1980, State-gov,96249, Married-civ-spouse, Exec-managerial, Husband, White, Male,3411,0,40, United-States,92314
50ff84e1-c73c-404e-b0c7-4e96b665a49f,1968, Self-emp-not-inc,78090, Divorced, Sales, Unmarried, White, Female,0,0,48, United-States,147329
8e91e4a0-4cd9-4d71-a7b4-430d0830ea1b,2007, Private,311907, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,61661
7880229e-e000-4d95-b96c-8d057a72e1d4,2007, Private,197732, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States,147340
915e3400-c01d-449d-85d7-1ce3187fad61,1974,,100029, Widowed, Sales, Unmarried, White, Male,0,0,65, United-States,68765
874172a4-9d44-4001-aa2e-4fcd7111092f,1993, Private,145377, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,58004
a54986c3-c241-4154-8f58-d7e0c01c346c,1966, Private,570562, Widowed, Sales, Not-in-family, White, Male,0,0,38, United-States,110589
04ad9ed5-1211-4e4d-808b-d0e74e4f0a5b,1991, Private,181091, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,70730
e1c29dc1-ed92-4ef6-89a1-94bf75040dc3,1955, ?,476653, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States,102404
40bf3711-925f-47b3-9f50-1e21d73fa469,1988, Private,354078, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,134003
b2aa60cd-00b0-4f5a-b0d9-f9b00b1062c8,2003, ?,105312, Never-married, ?, Not-in-family, White, Female,0,0,20, United-States,116510
e4a6d183-db3e-4dc0-8337-5f4a512263ea,1989, Private,189916, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States,138039
56ab4b2f-5240-4933-8c1c-118f40dcf5ce,1971, Private,72257, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,98325
f4e1bc11-48f1-443e-ae00-39d0269968bb,2005, Private,263340, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,115580
7f0e530d-6ff5-4630-ba4b-082cf5d42f6d,1981, Private,309932, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,118471
08608258-a283-4b0f-bc0b-ee4826fe3e41,1993, Private,446358, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,107762
dafd7239-755a-429c-80ec-dd59580c3322,1981, Private,145762, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,65378
1688a2ad-d947-4187-b5fa-237b06b9a9c5,1960, Local-gov,182866, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,121494
25f0f3cc-1cb2-4bb6-8564-ea539559c462,1971, Local-gov,236873, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,53792
437bf7a7-ada1-43ea-8f85-680e57888ce7,1995, Private,159768, Never-married, Machine-op-inspct, Not-in-family, White, Male,3325,0,40, Ecuador,136611
92e313b2-d8bf-48df-81f3-970da2706305,2002, Private,264874, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States,112825
e4352b70-9a10-41ba-b285-db4c69df29ae,1968, Private,298695, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,142037
e9b732ce-1aa1-49ab-9587-f556b76a8dc3,1985, Local-gov,139364, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,121088
bea3053e-162b-4818-b0b6-c743b6651272,1984,,176602, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States,113539
4a2a9b76-e700-4d1f-899a-c3154d5c358e,1999, Private,282313, Never-married, Handlers-cleaners, Own-child, Black, Male,0,1602,40, United-States,100417
61648a64-1323-4c45-8f37-be94b86744eb,1978, Private,125492, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,66542
b02560f3-ba5a-4682-870c-d843bcaff1b1,1986, Self-emp-not-inc,423616, Married-civ-spouse, Sales, Wife, White, Female,0,0,24, United-States,69370
a5a36933-ad9f-42ac-b2fa-3a3da1c5c5bd,1985, Private,218490, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,93156
b838039f-8415-4782-b1af-fde21234aea8,1980, Local-gov,101950, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,149362
df411144-604f-40ec-87ad-a4330d6bc83a,1986, Private,191103, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States,83756
53ce22ef-8fdf-47b2-a7e7-2491a3b15609,1968, Private,134195, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,126016
08f706d0-f37f-41d8-a70b-46e1d193cee4,1998, Self-emp-not-inc,117125, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal,54718
7a2116b4-480c-4c6c-acac-71a48acab002,2007, Private,241185, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States,77527
70ae00f9-02ec-4544-af6b-490a6bab7623,1982, Private,157443, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,27, Taiwan,106567
29a99030-4746-43e3-a2a4-8647b1244d6f,2003,,325923, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States,133683
081137f9-1a00-4877-8786-2d148a1a3adf,1980, Private,198316, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,116212
35631ad4-dc86-43ba-9d54-0ca5811ea906,1995, Private,162551, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Hong,128503
30173215-aa02-4117-8a07-4d8ddd82fd78,1999, Private,120238, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,129367
0c5d89c5-60db-4fdf-85d2-38e6140cee7f,2002, Private,110371, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,50, United-States,127531
74ecc5b7-adaa-4425-ad94-68096794847e,1991, State-gov,37070, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Canada,52519
b29cf295-e547-4dda-9bc9-0fd268149ab3,1980, Federal-gov,184099, Married-civ-spouse, Adm-clerical, Husband, White,,0,0,40, United-States,63312
bf920037-e39d-4338-9f92-a6c57945af53,1974, Private,234373, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1485,40, United-States,145788
11a2c2ed-276f-400f-8f91-f39afa35382f,1966, Self-emp-inc,78104, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,82158
e2b3b190-becf-48c6-9af6-c95c12193c92,1990,,341051, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,94934
431da273-1b35-4dcf-9481-786336fae62e,1993, Private,128567, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,85998
