unique_id,education,education-num
fb3584fe-5d17-4046-9cfc-f3e9ca73c9f4, HS-grad,9
62ff4de0-054d-4821-8c80-f29a4f6bf5ab, Some-college,10
e46e28c0-8b34-4c46-aeb9-0cb8c6565e45, HS-grad,9
64b6403c-d75c-442c-905c-63db0ccb5ec0, HS-grad,9
a5926e3c-adbf-457d-9a3b-20b24b3a88b5, HS-grad,9
93eee6a1-a7ee-456d-8b97-eb7845ea4a3e, Some-college,10
ee9ba98c-e9ab-4135-b3c7-b0b9b1200dd9, HS-grad,9
48b720b6-d2ba-450d-baa2-897ef37296ee, Bachelors,13
6ce6c393-1801-4f1a-a445-066319e56017, Bachelors,13
6e42e200-48ca-44f7-ab95-85c2eae8d5da, HS-grad,9
805af607-936d-4485-a4f7-00dcc4d4f1b3, HS-grad,9
cf98644b-a101-47ec-b0a0-1e4036f3ad1e, Some-college,10
8974df6e-8b5b-4daa-8099-00df7b57eb1f, Some-college,10
ce3a5150-746e-4622-983c-6d4191f94434, 10th,6
3d3f1fc3-42e6-4c3d-b7e9-bcf090dc4266, HS-grad,9
1fde22a3-7e56-4eb7-a7e6-9597503598ae, HS-grad,9
87fa7b7c-0b58-49a5-932e-0825c7052e02, Bachelors,13
5d180964-ec27-41cd-aa13-35ff7d127eef, Bachelors,13
349afefc-9422-4aa8-9011-2062cdc399b9, Bachelors,13
dd254d18-f0e7-4881-8f4b-22a7e979b198, Bachelors,13
04ca3da7-fdb7-4e32-b4bf-10845596d045, HS-grad,9
338f37a8-ac62-4e52-b415-84695a8c7d78, HS-grad,9
9e5dc1dc-c79a-4cc2-86a3-07b74548de17, HS-grad,9
3e061517-2866-4714-b883-026af52d7702, Masters,14
f4671c70-96f8-4a19-a8ad-001d9fcdecdb, HS-grad,9
def042f5-7bfa-416d-95f6-d29e0870fabc, HS-grad,9
87b344b5-2eba-49b0-86ce-ebdef15a3a84, HS-grad,9
0872be05-bf54-473d-a7bf-28224951ac73, Assoc-voc,11
89cf07b3-883e-4854-ba85-c152ea118fe4, Bachelors,13
43bf6e2c-11ea-4099-abb1-efb84d677816, HS-grad,9
aa79bb92-bf2d-410b-bb98-992efa63f5dc, HS-grad,9
01491a03-f97b-4d03-8048-3f49ae2e7b18, HS-grad,9
0617b8dd-1098-43e8-b599-d1c09e8e262a, Some-college,10
b5ea42e5-a41a-46d7-b0c5-d22d6e15e5e7, Some-college,10
33ecd4af-c573-45c7-ac38-9307afa74565, HS-grad,9
0615bd90-e78d-4be1-be7d-565685c2c927, HS-grad,9
e1e202af-a6cb-4b6c-b4c5-cc9838afac7f, 11th,7
870cfef6-165b-4ddd-97f4-246bb734eb87, 5th-6th,3
888a9a12-e19e-4e56-bfa1-c3bd20a7ed86, 10th,6
ddb0d951-62c4-4c68-a015-5285244b0050, Some-college,10
f44f9b30-f01e-420a-94f9-c3173a12b266, Bachelors,13
c313b974-9fe5-4d59-880b-2d08e48cb42b, Some-college,10
4a664a3a-6846-4007-abea-60d4aa0cd716, 1st-4th,2
8e5c686d-6705-4966-8142-86eeb68a78da, Bachelors,13
3bc1a410-f533-4d92-bcfe-3a808c529e3e, HS-grad,9
5a937a52-207b-4aad-a991-f7900fbdc01b, 5th-6th,3
a5fc8f3b-d343-47ae-a4e0-fac19bf59972, Some-college,10
, HS-grad,9
9fcae969-38e7-4d7a-97df-0942a9299972, Bachelors,13
a15db62f-7256-4ecd-ac0a-20b290cfab09, HS-grad,9
05868366-0c72-4448-b870-c6b8d212d690, HS-grad,9
134ccdbf-7b0d-449e-be89-216d2fcae07d, HS-grad,9
687c6f48-7241-45a3-9d95-2f27b65ac9fe, Bachelors,13
9048715d-6d2e-4565-bd47-225ad57085a6, 11th,7
3fc3c77b-4cef-4d3d-8526-31097243908a, Bachelors,13
3f33efe1-2df9-451b-bf3e-2f88fc25dce9, Bachelors,13
f43d1adb-43d2-4ab1-b7d5-81c3d921e734, Some-college,10
6cbece79-b079-4a64-a562-5475c5f712b8, 10th,6
d9ff69e8-1b84-4342-bd15-18c42ad43f61, HS-grad,9
3974aee7-104c-4563-97a6-23d879629b05, Some-college,10
be28f882-ab15-4331-bc06-689b68496193, Bachelors,13
49087acd-005a-47fb-8863-de8eb51c8657, Masters,14
a9ae802e-8386-44a6-a971-3f54249de693, 7th-8th,4
7493b4fc-4b62-4f5e-916e-4fa3072438d0, HS-grad,9
b4bc79c9-9d0b-493d-9499-904e0668f368, Some-college,10
e4214528-b32c-4186-b086-8daadde88c17, HS-grad,9
27e49c9d-b4e8-4fdb-9325-81727400cf74, HS-grad,9
d447b68f-c938-4d4b-975e-1a93679eb1ea, Some-college,10
5516a460-a822-4acc-a42f-22cb8cbfd4cd, HS-grad,9
907c6555-8cc3-43a2-af61-7aadbd739916, Bachelors,13
e9eac0a1-59c7-42ea-805c-9a8fa16a09f0, Assoc-acdm,12
54bd7239-13e8-435c-9f4f-953c6ef5688a, Some-college,10
75a30028-9196-4672-b629-98ebcf2b589f, Some-college,10
cbddf3eb-d282-4488-8d2e-bc202a0a4226, Some-college,10
1881ea48-427b-4f52-b03f-380d34eaaca7, Some-college,10
c1fbeba0-ff8c-41ed-ab9c-f78bb8c39931, HS-grad,9
4cf6c918-0728-4fb3-998e-487b9d48bb7a, Bachelors,13
99807650-ca3e-4947-86cc-eaa8462c1d79, Assoc-acdm,12
1370c188-b6e4-487a-8b6c-4081809fadba, HS-grad,9
ff5c319d-ee76-49e5-a6e2-d7e147bf3034, Masters,14
dff543f1-d286-4c75-a001-2497bedad46f, Some-college,10
fcc6e84a-af2a-44d4-8854-43553fd83162, HS-grad,9
f7fe014e-37ce-4a89-8928-1fb5928daa11, 10th,6
018b03a1-f84a-432c-88e5-ddc0bf17e841, Prof-school,15
e22bcd76-21e8-4574-927a-6d932eb44a56, 12th,8
937a4233-2c5e-4662-8bfa-e031ff2e21a5, HS-grad,9
a9611d6e-5585-43a2-ac65-9123e7fa20e8, HS-grad,9
975a1c87-6239-43a4-bba6-dea7c695857e, HS-grad,9
fb79db09-f01c-4a4a-9430-d602bb78a117, HS-grad,9
decf7030-19a0-4609-b937-a77313ecd0f2, Some-college,10
9b43e76b-e8ce-4b7a-8d69-bdc121129fd7, Bachelors,13
db5eb3e6-8d22-4d51-a4b1-8809d1f60e4e, Bachelors,13
520f50fa-964c-4702-a4c7-f5f63d81296c, HS-grad,9
871b0c67-43c6-4578-b868-8f1c375538cb, HS-grad,9
321c2d23-01d7-4bc6-a6b1-a64aa6d223ba, HS-grad,9
5e64bcb0-2398-4eb8-a689-1c645ffe81b3, Some-college,10
e087383b-7041-4cbf-bf67-c7be1c9fb3af, Bachelors,13
, HS-grad,9
54ddf541-26cf-48f7-a6d6-b809d7a0cbf4, HS-grad,9
4bc8d722-a650-4562-811f-cdf9e3c8d627, Masters,14
1d6283f7-8893-4a86-b510-7c3c1b00149c, 7th-8th,4
d155b866-66d4-4a5a-9bbd-214c2a1f0320, Some-college,10
, HS-grad,9
c1ac021b-4f3d-4e40-b5fa-faaa5be5f362, Bachelors,13
53d7eff6-6b27-45cd-a1bf-770c774821d0, 7th-8th,4
1a01e3e3-20f0-4634-aa87-93ffbb2ec190, Masters,14
f1c87c32-c1ca-4eb9-9a6c-c6d87833be72, Bachelors,13
2be6a966-fbe2-442e-84b7-3ad3bbd00710, HS-grad,9
124532eb-d398-4f21-9639-b8a18d1df97f, HS-grad,9
325d1ed7-d0c3-4ea8-95d2-39397ecd9f63, Assoc-voc,11
01589b87-5724-44c4-b507-d5e38653d2f5, Bachelors,13
d2f0a6db-4ed8-4a6a-8acb-780c706697ef, HS-grad,9
9c20f830-4908-4f28-8148-c1c6135e0d32, Some-college,10
2e658b43-8bd5-4f67-b3ee-fe75f61a63c8, Some-college,10
a5a83318-846e-4ebe-ba52-fa053db1a502, HS-grad,9
bac5db99-b13a-4612-8fef-795961b3cf4e, 7th-8th,4
bbbf1cf2-7060-4f7e-8fd3-855845462ea3, HS-grad,9
4bd92e09-9c49-49c3-b378-01f83a6f72c7, 7th-8th,4
8072da78-069f-446d-9697-7777e77ca6a7, HS-grad,9
118ac4cd-5d7b-4049-b965-bc8a06c8b118, 7th-8th,4
7648eb59-d5b1-42a7-92c0-54d4ecfc3739, 9th,5
09212a4f-d54a-4afc-a4af-c00bb0662cdd, HS-grad,9
42e7fe00-a9f8-4406-ac40-92b65aa7aa29, Assoc-acdm,12
cb565a4d-045d-48fa-a1ec-bac1126f96d2, Doctorate,16
97da8837-2921-45d9-b4f9-6e16cbb4f534, Bachelors,13
1ac1725a-1b20-46f4-a1ce-6ad20b436384, Bachelors,13
a0d75351-bf6d-49ce-8380-7196db560e7a, HS-grad,9
42ec57f6-8208-4183-b3b8-81f7f7316ea1, Bachelors,13
6cefca06-8eb6-4937-90f2-78b32f2ef113, HS-grad,9
c2305759-825e-451d-a10a-7f6b88a1a2fe, Prof-school,15
0ba035c1-4c97-4e36-9858-4c3dbf54a90a, HS-grad,9
0a86cff9-5e88-40a2-a706-ba6c50084879, HS-grad,9
818dd694-da77-4f8c-bc1c-ce44f98e72d2, Masters,14
b1be5072-b145-4aae-acd2-ce6eea88f599, 10th,6
58c7466d-eebb-4102-8109-befd514b8e3c, Bachelors,13
676ae3dd-b2cb-43b7-9ece-af721dc51887, Some-college,10
79139b1d-c618-45f2-95e6-9dabcbb19628, HS-grad,9
5ae45686-8d7e-451d-98bf-eb4ac2d01aa9, HS-grad,9
fa94db96-d56f-4b1b-84e5-ffa595d0150b, Bachelors,13
738ee20a-abe9-4a72-9c9c-e3bdc0211c29, Bachelors,13
326f4a7d-d6e2-49bb-80e0-742fabffeec0, Some-college,10
e023be97-8b9c-4141-834d-cc373466fd5c, Assoc-voc,11
66852f40-b728-4a72-b7cc-e42362ab82c0, 7th-8th,4
706f7d13-6420-40d7-9527-0b9fc406f039, HS-grad,9
e6b8668c-234a-4ec8-a04c-1ca6265a1857, Bachelors,13
bcc0f770-123b-4f6f-802d-f8cfcef9e89b, HS-grad,9
54bc1fc1-3588-4eac-b0ab-b853fd89197f, HS-grad,9
5950a159-00e0-4d25-8b20-2d7a3ba44368, Bachelors,13
, Some-college,10
e096b11c-95ca-428a-85d6-196c6a66b2a0, HS-grad,9
1252e456-0a8e-473d-b5bb-14db599fbe25, Bachelors,13
fdc4975b-2ede-401c-8a99-0189a98f5b79, Assoc-acdm,12
8f0cf390-d1dc-4e6c-b93d-1f5dbd32a65e, Assoc-acdm,12
, Assoc-voc,11
116cab4b-9fda-4730-a5f4-c65d36428c89, Some-college,10
6a802a9e-c565-4510-874e-c33b00e71ff9, Masters,14
f8867f92-0965-4338-b181-933835512ecc, Prof-school,15
fdcc683a-6f21-4774-97d7-2acb0018ffe1, Bachelors,13
6cb7daec-a615-4a64-bb23-f10d8cdda50d, Some-college,10
7650b1ca-2a6c-4801-89cf-5dcc349cc5b0, Some-college,10
0c2c9fc6-8078-4c1f-aea9-721514fb9e51, HS-grad,9
193e81f5-7c6b-4003-86dd-34ab9ee4b0d1, HS-grad,9
1dddd491-55e2-4de4-816b-7db3f975ec87, HS-grad,9
8c87b69e-6f8c-438b-84b5-66c51ff91b5a, Bachelors,13
aa965070-1fc1-45ed-8320-48edc3e49e83, Bachelors,13
c88e3d5c-c077-49ed-9fdb-a66442feaaf8, HS-grad,9
dc69cd5e-1dd6-4866-a6d1-f6c41a404af7, HS-grad,9
f3c70635-1a5e-454c-92ab-b75fc236b47e, HS-grad,9
27dd5610-7d20-4bb6-b679-8acce8177673, HS-grad,9
9b39fe25-3c72-4d9a-82fd-90a834a1fb1a, Bachelors,13
4aeb823e-952d-4380-b5c9-5420e3bb8df5, 11th,7
b4120b63-5598-4c54-b079-f9017154eba7, HS-grad,9
eabf6185-f826-495b-8593-9315c1f149fe, Some-college,10
98550076-9b37-46bb-95e7-4de76a281aea, Bachelors,13
da47a6bc-418b-4c2a-a14d-790885b3939c, Some-college,10
2abf4e29-1a7f-4887-b8fc-f37437ed5bf1, Some-college,10
049ea2be-9404-4ead-8816-88fab2a9351d, Assoc-voc,11
a14c2d32-4b86-4303-99d0-6e9cade6feb6, HS-grad,9
37b589c1-b52c-4577-b6ef-5d557de80ad4, Prof-school,15
51dd537e-4e9a-4f30-816d-a094cb16e843, HS-grad,9
07195c6a-dbfa-455e-953b-ab5ecff72385, Assoc-voc,11
, 10th,6
6c7c855d-a3cf-48c7-9014-f9d3634f888d, Masters,14
3a1256ad-7c44-40e1-a94f-8b969572453b, HS-grad,9
22e45615-4f69-4a92-a3d5-ed2930314f90, Masters,14
ddf0c422-c799-4ed6-b986-82e2f9c3d34c, Some-college,10
, Some-college,10
2e459c10-fc5e-4593-9fd2-e8a25f93cc52, Some-college,10
4cbae873-a35f-406e-aee3-c209b66592d2, 11th,7
eff6b2e2-b3c5-4358-8269-60f688884b7b, HS-grad,9
48f14b5d-3701-4891-bdf0-d3d08b8f18ea, Some-college,10
3403936c-1c9a-4d90-94ce-0ca53952bab2, HS-grad,9
b75b4b0d-4108-4122-a326-0098dd23ce20, 11th,7
fc3920ff-5e78-48d5-a57e-5c788358fc89, Bachelors,13
1bfa7fde-8e8e-4ef2-ae0d-314009455d7a, Some-college,10
b8c8b518-8dce-4491-8afb-0834ccc439e9, HS-grad,9
56aaa764-9e65-4d36-99ba-fac4b62a8906, 11th,7
bd25429e-cfe5-415f-b88d-dee7d4e78615, Bachelors,13
0d9c1246-7512-408a-995c-ce2613169112, Masters,14
5f7d8dec-be92-4c76-8973-fad0f234ff68, HS-grad,9
60cff62d-ba87-433d-875e-1d4a73aab0fd, Some-college,10
, Some-college,10
d529461d-8972-4bab-8a92-cafbf068365b, HS-grad,9
d20e7f9f-de1e-4ec5-8142-4db0de4e1c9a, HS-grad,9
69bc7991-6555-4b8f-8787-181bd7671cb1, HS-grad,9
2a91ffc1-0c50-4c3a-86df-a431aaee4c96, Assoc-acdm,12
d6df4f46-78bd-40ee-998d-e1c7201efae7, HS-grad,9
01929ed9-61e4-4ce2-84a2-b722585f5cc3, 12th,8
82d0db62-66cb-42ec-865c-4bef2ad54ae5, Some-college,10
498554e7-4d67-4cc9-957b-9107a73d08d2, 9th,5
dfd8a528-0a94-446c-ab13-a831c8d58d82, Assoc-voc,11
f26158a1-adb2-4836-80c3-69c289b4c468, 10th,6
38e4ad4d-d918-44a8-ae6a-c2c3b0071ddd, Assoc-voc,11
06d3ac0f-c2fa-47af-80bd-d83ac45e9bf4, 10th,6
6178c629-7b9e-4185-8ea0-5d2b2f302453, Preschool,1
63656eaa-338f-43c8-84f1-32e674c5d18e, Assoc-voc,11
c5309a95-1c6b-49b0-8053-924120536cf3, Assoc-acdm,12
2afc1eb6-bc4f-47dd-9d4a-4d442cdd0815, HS-grad,9
6fb0674f-6ab9-4407-b8da-c10a274d4b0d, Assoc-voc,11
68b0296f-f94a-4d5f-a77b-d312ad5b887f, Some-college,10
6163ba1a-0071-41c0-a3d1-d41ccbccf1f6, Some-college,10
09b21846-e969-4f59-bef4-063ca284a1a0, Bachelors,13
de902ce9-d057-4bc6-8d8c-6937726efcb9, Assoc-acdm,12
7b4c5136-5cb9-4642-91df-ec44318130ee, 12th,8
1d7a511f-f9c8-4f95-8e3f-a20a9539a891, HS-grad,9
d90eabd4-be3c-4227-9374-7a3026e2dfbe, HS-grad,9
f0a1ba5e-1948-47f2-ad1d-850d0f05c32b, HS-grad,9
786b2088-77ab-48b9-9e96-7df966a31d70, 11th,7
10a38939-e1b4-4daf-96e6-acbd31867e7f, HS-grad,9
72addcdb-131d-4228-aaa8-25c030f44009, HS-grad,9
4323410b-da23-44b2-a76a-b4580df38049, HS-grad,9
540b9182-3058-4c0b-93dd-3936416ec860, Bachelors,13
97014881-52b2-45f7-911a-414447bb0d22, Some-college,10
13a5e042-985f-4fbd-abc6-75bc32a51b76, Masters,14
75a41e34-0390-460d-a7b8-45c2eb487714, Bachelors,13
e59b88f5-a154-4544-927e-bcbb1435741a, HS-grad,9
5295c43b-aded-4ad9-9afa-8320e76e6a22, HS-grad,9
d89a1540-5133-4252-8075-1884f51b3135, 9th,5
08e69c72-25a8-4488-a324-9b5df62aae29, 9th,5
22d97cb3-6aae-4081-a2d0-18044d545a5f, Bachelors,13
fae2de2c-737c-446f-91cd-6bbf225fa004, Assoc-acdm,12
0e56bed6-e00a-43ed-8182-962a74bbdcb2, HS-grad,9
0830b2e0-ae77-4e99-945d-5e8f5bbe57ce, Assoc-voc,11
8841b62e-fbbd-4ef7-a470-e40c7716d7cb, Bachelors,13
81437e57-4a4f-4083-aceb-9ddcccd3c8cc, Some-college,10
ff55e828-ef46-4745-9b55-79f4a58f05a1, Some-college,10
9d82e538-535e-49bf-882d-ea38fb6dde25, HS-grad,9
5a91515e-374e-4796-a37e-10998b7c8b65, HS-grad,9
caa9b686-54fa-49df-bb75-1adeb29a99e8, Some-college,10
5a70bd27-f60c-4412-9732-1994f4ecf89b, Some-college,10
8d2384c1-ce64-4942-ae64-79fac79ce7d2, HS-grad,9
1d72753a-9566-41be-b552-0ca89d26f180, Some-college,10
8a76e30f-2b5c-47ed-aa1a-915f0e0427c9, HS-grad,9
929a09b6-a459-429c-8c16-700e80a0473f, Some-college,10
3c6549fb-b068-4850-85e0-e5e7ea853dd7, Some-college,10
265f5d46-06b1-4ed0-9f45-786cca038088, Bachelors,13
e1ab584d-48f8-482a-8251-a1431782266c, Masters,14
64bb5319-d2e0-4a60-bd01-b95e158e82f9, Some-college,10
e7b5eeca-f011-4e06-bd0e-efcf4dd30402, Some-college,10
041cd5a9-0c21-424a-bccd-575bde45fc91, Some-college,10
d5c651fb-24a8-48ab-b4df-77e80cbac845, Bachelors,13
64e6857f-f022-4bcb-9006-e95979d61018, Masters,14
d8b58447-6efb-4ac5-af14-d1e9f82180ed, Some-college,10
8e7c4c22-83a1-4665-abf2-55256e7d68a3, Bachelors,13
, Some-college,10
3871f94c-1fc2-400b-8906-f11b18184949, 9th,5
3c9b111a-7dcb-448f-a153-8a3d4abea765, HS-grad,9
6053346f-5e55-438a-abfc-86d5718ab841, Prof-school,15
8e9a6c8f-8194-4d8f-9a3a-17fd2293229b, Bachelors,13
9c6576a6-7f54-4725-80e5-f36e3b2c4534, Masters,14
0f3baa78-42da-4ee6-9661-e34fbc77dd5b, Assoc-acdm,12
a4fad9ad-1941-4b15-b9d6-9be004ac1dd2, HS-grad,9
31b43cad-fd53-4703-bd34-e9d8827c73c6, Bachelors,13
e80b9933-b331-4797-b029-aa3e70394237, HS-grad,9
03a63b49-41b7-44f9-9052-2695cf8a93e4, 12th,8
5d9cbfe5-8dc0-426e-868e-bf96cc442e74, 11th,7
70ff6465-94fd-4acf-9e3f-25e530a0c680, HS-grad,9
c6bf25b6-b229-4290-8614-d3592f0c8370, Assoc-acdm,12
85afe1d0-2588-48a4-b6c6-6a3143c2455a, Some-college,10
3baee1b2-8dab-447b-9953-5b27eaed8a10, 10th,6
6a5b0137-9f26-4f8c-9bce-99bccfd3c31e, Some-college,10
43b05661-6f65-4c14-83db-2d785cfb0912, HS-grad,9
b609c2b1-70a4-4476-b10b-a8a8c5a509a5, Some-college,10
aadd6e67-090c-4264-9d74-d4245394541d, HS-grad,9
ec796806-15d0-4e91-a8a3-6f05123ce9c5, Some-college,10
f620caf8-b79c-4483-9d21-96b7c74f1274, Some-college,10
62c77ab3-0900-41aa-9dc7-808d48c0f05d, HS-grad,9
25643a1f-5762-43d7-b86e-cd6485c77493, Prof-school,15
e5cf36a2-65a9-4e37-bb4c-9eac027d6d35, Prof-school,15
d4b408a3-092c-4566-b68a-5d9c5ecfd254, HS-grad,9
06f1200f-097f-4275-8055-486dbf5aee1b, Bachelors,13
1541ad22-be35-4d90-95b7-d0ce057583b3, HS-grad,9
cdf7225e-8a06-4e57-9472-57c32fd5caff, Some-college,10
7b82ba1a-f66f-4d44-b4e0-a7791069278c, HS-grad,9
51b8dfa7-5db2-479d-ae88-ec67a98d35f9, Doctorate,16
17bfc476-2377-4ba8-b023-d35960d412ed, Bachelors,13
3a2633de-f09a-4507-9db1-abee2b2f251c, Assoc-voc,11
a088b5a0-c2df-40c7-8f42-208d7723e46d, HS-grad,9
23adc436-df0f-45dc-99f1-de21ba2cbe10, Some-college,10
152b85ec-5d3f-4cd3-9c54-49191780b61d, 9th,5
45eac970-2d94-45e8-8adf-86b3637dc46b, 10th,6
d6956bc9-7440-45db-8fb6-aa1df4ad1be2, HS-grad,9
0d267e1e-549b-43e3-a215-75778baf256d, Some-college,10
90ef78ee-9be1-4801-85ca-48cb16eaeaf7, Some-college,10
4fd8363c-bb54-400f-98b0-fb8a65221b63, HS-grad,9
7e072283-577d-456c-b13a-97cfdfacc908, Bachelors,13
b29e5be3-68e8-4e35-b127-f921ffb02785, HS-grad,9
851f0fc6-cbb5-48aa-96d7-3a2634027b8d, HS-grad,9
ca034ecb-1c65-4306-8680-3db4917c38cf, HS-grad,9
665294c4-5fa0-4e9e-aa14-bcb7feaf4f63, HS-grad,9
8e4e7535-5a81-447b-9306-6166ccbc1d1e, HS-grad,9
50873121-4ec7-4298-8aef-fa139fc6d083, Some-college,10
4ee5ecf0-8fba-4af2-b62e-c7434a3d91af, HS-grad,9
adafc268-5a28-44d8-aead-03041ae8bc20, HS-grad,9
89e5842f-e31c-406b-9fdc-4f51aea7c669, Assoc-voc,11
9b4d7d67-b1c9-4c9e-8f2b-abc900e1bc0e, Bachelors,13
6ef54d97-5078-449c-aa1a-939f3f500589, HS-grad,9
f15889ac-1a0c-4468-83b5-c1b5326b7226, Some-college,10
2301dce6-8f67-405c-be97-52f379fcde46, Some-college,10
4fe48ab3-ce31-4290-af10-db65e99b6fe6, HS-grad,9
3ac0aa5b-bdc0-414e-82e8-fabbaf2cb3e7, Bachelors,13
1dd47718-2612-4efe-b3f2-3d356d98c8fa, HS-grad,9
0deb873a-2078-47c9-8b19-cc672199e250, Some-college,10
299f148a-477b-469e-bd6c-e3f132c1ea1d, Bachelors,13
3cfb28b1-fd96-4195-a1ae-c707375e4db5, 10th,6
e356deb4-a686-4d89-9047-ff00b06166b8, Bachelors,13
811b2f11-be76-4a41-ba49-b481d658f4ca, 10th,6
4befde9e-926b-405c-8c78-3b881ccd0d2e, 11th,7
f2550658-dc3a-45a9-b8f1-b8cbb8911cf6, 5th-6th,3
eb4cc37d-7f30-4268-b4e2-a82047bfe1d3, HS-grad,9
43688ddd-81e7-40b7-aff5-ade9dcb87c6a, Prof-school,15
3ecc10c2-f4d4-49f1-80a5-09d7ab167cac, HS-grad,9
bed4cd7c-544c-4534-a15e-cd9c084b2987, HS-grad,9
ae1e15af-9516-4bef-9e3e-d0214143ae2d, HS-grad,9
1e60540a-df87-4af1-90d7-7ebe66365c22, Bachelors,13
bf9c2288-cc1c-4fe3-a67f-81fbbd0ec0f8, HS-grad,9
a2e0caea-6f7a-4eb7-813f-c33b465c52b5, Masters,14
a682310b-07d7-47bc-aa17-dbc72f82bcf1, Preschool,1
22f59c1b-9326-4b3b-ae43-a7f9e9e425f0, Some-college,10
0f0822a0-3667-4831-8335-ec47dad3fc5d, HS-grad,9
695403c8-fe8d-45a6-8dba-e2f1b7b998d4, Some-college,10
6fa113e6-311f-4a54-afb1-eec2c86d3414, Some-college,10
55506486-d963-4a4d-bfc1-6f4b367ab136, Masters,14
e31c4905-5b1e-4709-a8fa-2225443c6514, Masters,14
dba9c490-fa0d-4e5c-94ef-5e425ed9002d, Some-college,10
d071e673-9c27-4cf5-97ed-51e65e739849, Bachelors,13
141a1fee-923b-43cf-9a84-b4b5494d817a, Some-college,10
110fce84-00a4-4258-a226-838c58c6768e, Bachelors,13
0d0d40d6-24a9-4ca3-99d4-ebe1f30f5d55, 11th,7
e5e4ea0c-04e9-4cf9-a3d9-b1654f261389, Bachelors,13
18cc2e3d-1127-4e19-869f-181f6137da7f, Assoc-voc,11
c690cbe2-e560-4d79-96bd-49f334ea56b2, Some-college,10
221ff967-49a0-427a-a238-48d09376b6cd, HS-grad,9
cbb26ca3-9119-44c5-8775-04a3a7d9a54b, Bachelors,13
2b79c1c2-0963-4764-89ea-8ea65ccc4e55, Bachelors,13
cad70f10-68fa-4cd5-8715-ca7b0c311e55, Some-college,10
f577c95a-50c6-4937-9434-88e1c0c2f94f, Assoc-voc,11
e68777fd-d9dd-4ca9-92c3-fcba1a98929c, Assoc-voc,11
e00ae5ba-33f3-4975-9353-1db3bdfcdf3a, Bachelors,13
f806ce25-710a-4e70-ad12-74fa673bf9f9, HS-grad,9
3c1590a7-2543-487c-8b61-af92b0bec04f, HS-grad,9
600a00aa-f9b0-49e0-acaa-d386ea7f6c7e, HS-grad,9
b3c16631-6d38-4976-af28-24b23c9abedc, Some-college,10
c87656a6-7f99-46ef-a3e4-68d6e0118b51, 5th-6th,3
76cdccda-349d-45c0-896d-d44e568e32cb, Some-college,10
becaa0a5-62e6-4794-b700-4611df9ea360, HS-grad,9
0e9fa449-459e-42f0-83c8-9b48f728edee, Bachelors,13
90e730cf-a288-4097-b629-c0fc60272bed, Some-college,10
407823a1-e81e-46ca-a567-88d165bc8f33, Some-college,10
cd53ffb1-dc35-4a34-979e-6e8083f86a8c, Some-college,10
b3c54aa2-b98f-4de8-bd3f-125a614d945a, 11th,7
6bc08754-b373-4b10-9a52-76fa02ee65bf, HS-grad,9
27ca3942-6491-42be-837d-1bfc1c855c37, Bachelors,13
5c94627a-47ec-4409-b64b-94c1d00f454d, Doctorate,16
40e51b3b-aa1b-4acd-a232-fc46576f6497, Prof-school,15
1cbd9329-aa3a-4672-b0e4-e7eb814793b9, Bachelors,13
760afb6f-385f-4ecc-8d63-72c199dde8c8, 7th-8th,4
d93a0abb-e5d6-40ec-b7e2-f911ba7062b0, Bachelors,13
cabeecd9-2651-403f-8249-618f66fa54a3, Assoc-voc,11
ccfed1c4-30bb-4dca-86b3-382cdccb7c5b, Bachelors,13
a6d2e399-b374-46aa-ae42-d31bd76288ea, HS-grad,9
36d3cf17-3f87-4c36-90dd-f66953c484e9, Masters,14
a23ff525-aa26-4109-9441-8aeef3301e74, HS-grad,9
d414631a-f9e4-4dd4-9ed8-a76d345ccf9c, Some-college,10
9d534657-6261-439e-8e8a-5552f327b5b9, HS-grad,9
2f3f03c3-fb44-49fd-9e90-d110a2f28c3e, HS-grad,9
078e646c-56dc-45f2-9bc6-8b993c7789d7, 1st-4th,2
fc4c1233-d249-4c47-8737-3a74447967b3, Some-college,10
0779b62b-e15d-4569-a169-4f43d7229f64, Some-college,10
afd2715c-572f-4992-9595-e53d4025deb9, 1st-4th,2
bacde1b5-9a33-466b-b48d-fc95143621b0, Masters,14
f2277687-e423-4d62-9eed-6865b22bf40c, Some-college,10
bb1ec1c6-95ee-4192-8fce-e12e6b86daca, Some-college,10
202a5f36-f725-480e-b102-27ce39449898, Masters,14
e226f6f8-3656-4539-9312-1f311c5a176c, Some-college,10
, Bachelors,13
041828c7-7cbe-4488-a664-1213e09951f7, HS-grad,9
f47f2a78-a3de-43ca-ba4b-f35f573e7020, Masters,14
dd933e19-4f61-4c5a-ae5c-ed8dd3821ef3, Some-college,10
a9c33409-47cd-4dc8-b4f7-3302b98988a9, Some-college,10
cebff567-e20f-49b7-983d-f5b6f804a70d, Bachelors,13
e3b8aee5-8c8d-46e9-9a8f-f9b8a1ddb909, 10th,6
90a555c0-8527-4d18-b265-f2f35b109024, HS-grad,9
d8eda359-fbfa-40a8-879c-52ff06785f2f, Assoc-voc,11
5dc83636-84e4-4dac-9d1d-17abd236cf04, HS-grad,9
ac072c39-8d73-48a8-9a59-b8daa48d9418, HS-grad,9
394614a6-f1fa-43b2-a588-dcf6f05e5abc, HS-grad,9
86194112-350d-4cc2-9fbf-a9caba58be6e, HS-grad,9
ff1fe982-8af7-4b47-ab5c-04143cae0953, HS-grad,9
